Unidad,Litros,Gasto Combustible,Costo por litro,Kms Totales,Gasto Mantenimiento,CPK,Total Peajes,Eficiencia (km/l),TipoUnidad,Ruta Frecuente,Ruta
2014,2260828.44,45115593.6713976,20.01497392424242,7487568,48096.2,6.031823667096926,0.0,3.3118691659770523,Alta actividad,"CUAUTITLAN IZCALLI,EM → CUAUTITLAN IZCALLI,EM","CUAUTITLAN IZCALLI,EM → CUAUTITLAN IZCALLI,EM"
2015,2401784.64,50376987.500406,21.1997622345679,8734797,8112.719999999999,5.768319540844051,0.0,3.636794429662103,Alta actividad,"CUAUTITLAN IZCALLI,EM → CUAUTITLAN IZCALLI,EM","CUAUTITLAN IZCALLI,EM → CUAUTITLAN IZCALLI,EM"
2016,1506699.35,30179184.56742486,20.03241576666666,4746300,8364.27,6.360227722104557,0.0,3.150130780901976,Alta actividad,"TLALNEPANTLA,EM → TLALNEPANTLA,EM","TLALNEPANTLA,EM → TLALNEPANTLA,EM"
2017,1763289.45,38295239.47769,21.554717881578952,6910528,20232.81,5.544507205193293,0.0,3.9191115219341897,Alta actividad,"CUAUTITLAN IZCALLI,EM → VERACRUZ,VZ","CUAUTITLAN IZCALLI,EM → VERACRUZ,VZ"
2018,2511155.62,51074951.804567,20.47404370967742,11953755,8841.0,4.27345154761554,0.0,4.760260536939562,Alta actividad,"CUAUTITLAN IZCALLI,EM → CUAUTITLAN IZCALLI,EM","CUAUTITLAN IZCALLI,EM → CUAUTITLAN IZCALLI,EM"
2019,1901959.92,37386033.413328,20.275638033898293,6002820,54437.45,6.237147018122816,0.0,3.156123289916646,Alta actividad,"CUAUTITLAN IZCALLI,EM → CUAUTITLAN IZCALLI,EM","CUAUTITLAN IZCALLI,EM → CUAUTITLAN IZCALLI,EM"
2020,1390459.14,27890009.341782,20.034746295238094,12033210,89678.78,2.325205670123101,0.0,8.65412701016155,Alta actividad,"CUAUTITLAN,EM → MERIDA,YC","CUAUTITLAN,EM → MERIDA,YC"
2021,1661267.46,33339510.244272,20.071445903508767,14416440,45229.55,2.3157409037371224,0.0,8.677976513185902,Alta actividad,"CUAUTITLAN,EM → MERIDA,YC","CUAUTITLAN,EM → MERIDA,YC"
2022,1297218.8,29650089.63764,23.139184382352937,9083372,18308.03,3.2662317108272125,0.0,7.0021896074895,Alta actividad,"CUAUTITLAN IZCALLI,EM → CIUDAD OBREGON,SO","CUAUTITLAN IZCALLI,EM → CIUDAD OBREGON,SO"
2023,4147128.88,82114763.329409,20.215713578124998,7963200,35089.53,10.316186063317385,0.0,1.9201718177613039,Alta actividad,"CUAUTITLAN IZCALLI,EM → CUAUTITLAN IZCALLI,EM","CUAUTITLAN IZCALLI,EM → CUAUTITLAN IZCALLI,EM"
2024,1286756.3,25621559.7239562,19.905926189189188,13019745,16618.079999999998,1.9691766470046994,0.0,10.118267926879394,Alta actividad,"CUAUTITLAN,EM → MERIDA,YC","CUAUTITLAN,EM → MERIDA,YC"
2025,625326.75,13994060.646177,22.57650250980392,4600506,11457.68,3.044343019262881,0.0,7.356963379545173,Alta actividad,"CUAUTITLAN IZCALLI,EM → CIUDAD OBREGON,SO","CUAUTITLAN IZCALLI,EM → CIUDAD OBREGON,SO"
2026,1557512.32,31724211.282519,20.34450516814159,14985382,14673.78,2.1179897224187547,0.0,9.62135695979599,Alta actividad,"CUAUTITLAN,EM → MERIDA,YC","CUAUTITLAN,EM → MERIDA,YC"
2027,621864.88,12557908.267828,20.20170133823529,5422524,16982.219999999998,2.319010572904426,0.0,8.71977848306854,Alta actividad,"CUAUTITLAN,EM → MERIDA,YC","CUAUTITLAN,EM → MERIDA,YC"
2028,1053799.89,21255833.961843,20.266678168539325,9707586,24371.88,2.192121279362655,0.0,9.211982362230083,Alta actividad,"CUAUTITLAN,EM → MERIDA,YC","CUAUTITLAN,EM → MERIDA,YC"
2029,1061172.95,21236530.609639,19.97533229292929,10848222,46311.4,1.9618737531034116,0.0,10.222859525395931,Alta actividad,"CUAUTITLAN,EM → MERIDA,YC","CUAUTITLAN,EM → MERIDA,YC"
2030,1378509.2,30937110.69144,22.645316675675673,9875300,21883.62,3.134992791250899,0.0,7.163753422900624,Alta actividad,"CUAUTITLAN IZCALLI,EM → CIUDAD OBREGON,SO","CUAUTITLAN IZCALLI,EM → CIUDAD OBREGON,SO"
2031,1093491.34,21918274.340112,20.05575013043478,10124968,9745.6,2.1657372092545875,0.0,9.259303324706714,Alta actividad,"CUAUTITLAN,EM → MERIDA,YC","CUAUTITLAN,EM → MERIDA,YC"
2034,2096283.24,41216224.48236,19.65385622222219,154431,1063.09,266.89775739560065,0.0,0.07366895706326403,Poca actividad,"TULTITLAN,EM → TULTITLAN,EM","TULTITLAN,EM → TULTITLAN,EM"
2035,12851515.88,251143320.590596,19.54896091666667,2842500,16043.35,88.35861528253157,0.0,0.22118013365439657,Actividad media,"TULTITLAN,EM → CUAUTITLAN,EM/","TULTITLAN,EM → CUAUTITLAN,EM/"
2036,7190972.3,140547277.4953696,19.547589107142862,858508,34751.68,163.75156571094226,0.0,0.11938691517418305,Actividad media,"TULTITLAN,EM → JILOTEPEC,EM","TULTITLAN,EM → JILOTEPEC,EM"
2037,9642363.03,188620292.029329,19.544603081081075,1325081,20375.78,142.36161246695787,0.0,0.1374228491374277,Actividad media,"TULTITLAN,EM → TULTITLAN,EM","TULTITLAN,EM → TULTITLAN,EM"
2038,101261.86,2012511.3507100001,20.232010000000013,174265,3459.8700000000003,11.568422923191692,0.0,1.720934219458343,Poca actividad,"TLAJOMULCO DE ZUNI,JA/Mex → CUAUTITLAN IZCALLI,EM/Mex","TLAJOMULCO DE ZUNI,JA/Mex → CUAUTITLAN IZCALLI,EM/Mex"
2039,665656.96,13400848.329984,20.283422095238084,646632,17815.23,20.7516231179156,0.0,0.9714192727737723,Poca actividad,"CUAUTITLAN IZCALLI,EM/Mex → TETLA DE LA SOLIDA,TL","CUAUTITLAN IZCALLI,EM/Mex → TETLA DE LA SOLIDA,TL"
2040,10815795.6,211017889.677093,19.520575063829785,1910973,29371.699999999997,110.43968772823739,0.0,0.17668353495881525,Actividad media,"TULTITLAN,EM → TULTITLAN,EM","TULTITLAN,EM → TULTITLAN,EM"
2041,725992.0,14293791.66136,19.72976052631579,1791054,44590.3,8.005555366482529,0.0,2.467043713980319,Actividad media,"TLAJOMULCO DE ZUNI,JA/Mex → VILLA DE TEZONTEPE,HG","TLAJOMULCO DE ZUNI,JA/Mex → VILLA DE TEZONTEPE,HG"
2042,9302444.69,182224789.9872531,19.576488040816315,1942556,22801.98,93.81844948987472,0.0,0.20882209620533634,Actividad media,"TULTITLAN,EM → TULTITLAN,EM","TULTITLAN,EM → TULTITLAN,EM"
2043,3906407.56,76390757.6029268,19.65162678571427,701176,9096.34,108.95959636799721,0.0,0.17949381605231177,Poca actividad,"TULTITLAN,EM → CUAUTITLAN,EM/","TULTITLAN,EM → CUAUTITLAN,EM/"
2044,411068.06,8092490.514472,19.787676666666666,1143540,24851.579999999998,7.0984330189341875,0.0,2.781875098736691,Actividad media,"TLAJOMULCO DE ZUNI,JA/Mex → GRAL. ESCOBEDO,NX","TLAJOMULCO DE ZUNI,JA/Mex → GRAL. ESCOBEDO,NX"
2045,1100820.0,21406343.8302,19.444327142857126,84602,16141.649999999998,253.21488239285122,0.0,0.07685361821187842,Poca actividad,"TULTITLAN,EM → TULTITLAN,EM","TULTITLAN,EM → TULTITLAN,EM"
2046,6269526.45,123032335.056345,19.590566916666667,700752,20454.0,175.60105294932444,0.0,0.11177112108682466,Poca actividad,"TULTITLAN,EM → TULTITLAN,EM","TULTITLAN,EM → TULTITLAN,EM"
2047,6429377.0,126467127.554,19.617554434782605,710056,25994.929999999997,178.14527654720192,0.0,0.11043931628212189,Poca actividad,"TULTITLAN,EM → TULTITLAN,EM","TULTITLAN,EM → TULTITLAN,EM"
2048,105525.5,2045361.432025,19.403875000000003,87540,46417.58,23.895122367203566,0.0,0.8295625228025454,Poca actividad,"MONTERREY,NX → MONTERREY,NX","MONTERREY,NX → MONTERREY,NX"
2049,112382.64,2161115.173143,19.391605833333333,95532,13380.0,22.761955922026125,0.0,0.850060116046393,Poca actividad,"MONTERREY,NX → MONTERREY,NX","MONTERREY,NX → MONTERREY,NX"
2050,88063.14,1710656.29856,19.435102,48660,22660.36,35.620975309494455,0.0,0.5525580850285375,Poca actividad,"MONTERREY,NX → MONTERREY,NX","MONTERREY,NX → MONTERREY,NX"
2051,610125.72,12186615.831294,20.12186161290323,1298559,19092.47,9.39942528702508,0.0,2.128346597157058,Actividad media,"TLAJOMULCO DE ZUNI,JA → AGUASCALIENTES,AG","TLAJOMULCO DE ZUNI,JA → AGUASCALIENTES,AG"
2052,120075.48,2317227.080589,19.3966345,47796,25471.36,49.014529261632774,0.0,0.3980496267847524,Poca actividad,"MONTERREY,NX → MONTERREY,NX","MONTERREY,NX → MONTERREY,NX"
2053,378573.21,7507863.21168,19.841470518518516,793827,27410.75,9.492337702900002,0.0,2.0968916421740458,Poca actividad,"TLAJOMULCO DE ZUNI,JA/Mex → CUAUTITLAN IZCALLI,EM/Mex","TLAJOMULCO DE ZUNI,JA/Mex → CUAUTITLAN IZCALLI,EM/Mex"
2054,185528.4,3610581.664692,19.465474,185790,29978.36,19.595026775886755,0.0,1.0014100267128914,Poca actividad,"MONTERREY,NX → MONTERREY,NX","MONTERREY,NX → MONTERREY,NX"
2055,121541.75,2342014.00985,19.326414615384614,112021,13380.0,21.02636121664688,0.0,0.9216668346473537,Poca actividad,"MONTERREY,NX → MONTERREY,NX","MONTERREY,NX → MONTERREY,NX"
2056,616022.99,12179200.839176,19.786706,1296210,53980.1,9.437653574016554,0.0,2.1041584827864948,Actividad media,"TLAJOMULCO DE ZUNI,JA/Mex → VILLA DE TEZONTEPE,HG","TLAJOMULCO DE ZUNI,JA/Mex → VILLA DE TEZONTEPE,HG"
2057,453472.56,9308183.726952,20.750912199999995,978930,36355.82,9.545666745274943,0.0,2.158741424177904,Actividad media,"TLAJOMULCO DE ZUNI,JA/Mex → TLAJOMULCO DE ZUNI,JA","TLAJOMULCO DE ZUNI,JA/Mex → TLAJOMULCO DE ZUNI,JA"
2058,2162234.2,42492726.1009692,19.656012703703702,697896,19685.73,60.91511031868531,0.0,0.32276614623892264,Poca actividad,"TECAMAC,EM → IZTAPALAPA,DF","TECAMAC,EM → IZTAPALAPA,DF"
2059,523061.37,10717195.917831,20.985117083333336,1020816,24334.14,10.522493826341869,0.0,1.9516180290660732,Actividad media,"TLAJOMULCO DE ZUNI,JA → AGUASCALIENTES,AG","TLAJOMULCO DE ZUNI,JA → AGUASCALIENTES,AG"
2060,672417.55,13327577.728045,19.815466382978727,2112697,25073.23,6.320192132636625,0.0,3.1419420864312655,Actividad media,"TLAJOMULCO DE ZUNI,JA/Mex → GRAL. ESCOBEDO,NX","TLAJOMULCO DE ZUNI,JA/Mex → GRAL. ESCOBEDO,NX"
2061,954510.92,19045567.44552,19.997680065217395,2433216,62925.729999999996,7.8531840886793445,0.0,2.5491756553188516,Actividad media,"TLAJOMULCO DE ZUNI,JA/Mex → GRAL. ESCOBEDO,NX","TLAJOMULCO DE ZUNI,JA/Mex → GRAL. ESCOBEDO,NX"
2062,266642.91,5268393.772032,19.77830076923077,676962,32514.0,7.830436231327608,0.0,2.53883367834532,Poca actividad,"TLAJOMULCO DE ZUNI,JA/Mex → VILLA DE TEZONTEPE,HG","TLAJOMULCO DE ZUNI,JA/Mex → VILLA DE TEZONTEPE,HG"
2063,579818.4,11533408.144,19.947166242424238,1227270,32903.86,9.424423316792556,0.0,2.1166454876216414,Actividad media,"TLAJOMULCO DE ZUNI,JA/Mex → TLAJOMULCO DE ZUNI,JA","TLAJOMULCO DE ZUNI,JA/Mex → TLAJOMULCO DE ZUNI,JA"
2064,60697.26,1179334.496556,19.380634333333337,15762,24310.0,76.36369093744449,0.0,0.2596822327729456,Poca actividad,"MONTERREY,NX → MONTERREY,NX","MONTERREY,NX → MONTERREY,NX"
2065,859103.36,17425483.5571848,20.482668604651163,1962649,14342.6,8.88586097523541,0.0,2.2845318635466634,Actividad media,"TLAJOMULCO DE ZUNI,JA → AGUASCALIENTES,AG","TLAJOMULCO DE ZUNI,JA → AGUASCALIENTES,AG"
2066,1153525.32,22627815.305932,19.6567119,375520,6267.52,60.27397429146783,0.0,0.32554118534649934,Poca actividad,"TECAMAC,EM → IZTAPALAPA,DF","TECAMAC,EM → IZTAPALAPA,DF"
2068,339562.5,6728916.7745,19.762811999999997,239820,6003.74,28.08323123384205,0.0,0.7062617338487024,Poca actividad,"APASEO EL ALTO,GJ → APASEO EL ALTO,GJ","APASEO EL ALTO,GJ → APASEO EL ALTO,GJ"
2069,1438075.08,28092761.137428,19.534768359999987,491725,16173.960000000001,57.16393329081906,0.0,0.3419327730788576,Poca actividad,"TECAMAC,EM → IZTAPALAPA,DF","TECAMAC,EM → IZTAPALAPA,DF"
2070,528033.85,10557617.828178,20.109037222222224,1216656,23358.18,8.696768855106127,0.0,2.3041250101674353,Actividad media,"TLAJOMULCO DE ZUNI,JA/Mex → VILLA DE TEZONTEPE,HG","TLAJOMULCO DE ZUNI,JA/Mex → VILLA DE TEZONTEPE,HG"
2071,320766.75,6403379.033205,20.1765939090909,609070,74992.99,10.636498305950054,0.0,1.8987940614169019,Poca actividad,"TLAJOMULCO DE ZUNI,JA/Mex → VILLA DE TEZONTEPE,HG","TLAJOMULCO DE ZUNI,JA/Mex → VILLA DE TEZONTEPE,HG"
2072,1897150.7,37443114.25845,19.852754615384615,702208,18312.0,53.34804823990898,0.0,0.37013822887132797,Poca actividad,"TECAMAC,EM → IZTAPALAPA,DF","TECAMAC,EM → IZTAPALAPA,DF"
2073,3450.63,68305.3244256,19.741216666666666,5394,38321.0,19.767579611716723,0.0,1.5631928082697941,Poca actividad,"MONTERREY,NX → MONTERREY,NX","MONTERREY,NX → MONTERREY,NX"
2074,254619.6,5031639.91977,19.792418235294118,380273,37916.35,13.331360022326063,0.0,1.4934946092131163,Poca actividad,"TLAJOMULCO DE ZUNI,JA → AGUASCALIENTES,AG","TLAJOMULCO DE ZUNI,JA → AGUASCALIENTES,AG"
2075,419692.37,8348065.187995,19.85805930000001,432420,12858.62,19.33519219276398,0.0,1.030326093371676,Poca actividad,"TECAMAC,EM → IZTAPALAPA,DF","TECAMAC,EM → IZTAPALAPA,DF"
2076,83116.2,1621713.43844,19.491267666666666,20700,8880.0,78.7726298763285,0.0,0.24904892187082664,Poca actividad,"MONTERREY,NX → MONTERREY,NX","MONTERREY,NX → MONTERREY,NX"
2077,751566.4,15363042.10196,20.5943665952381,1839978,18650.0,8.35971522592118,0.0,2.448190871757971,Actividad media,"TLAJOMULCO DE ZUNI,JA/Mex → TLAJOMULCO DE ZUNI,JA","TLAJOMULCO DE ZUNI,JA/Mex → TLAJOMULCO DE ZUNI,JA"
2078,1245219.36,24720397.60666,19.866900444444443,783000,7372.87,31.580805206462326,0.0,0.6288048717777726,Poca actividad,"QUERETARO,QA → QUERETARO,QA","QUERETARO,QA → QUERETARO,QA"
2079,905863.14,17978722.96038,19.828473684210525,678718,5583.03,26.497464323003072,0.0,0.7492500467565111,Poca actividad,"QUERETARO,QA → QUERETARO,QA","QUERETARO,QA → QUERETARO,QA"
2080,208683.54,4176869.799069,20.457913538461543,240617,24484.13,17.460752686090345,0.0,1.1530233769275717,Poca actividad,"TLAJOMULCO DE ZUNI,JA → AGUASCALIENTES,AG","TLAJOMULCO DE ZUNI,JA → AGUASCALIENTES,AG"
2081,103520.2,2023489.59822,19.50699575,49224,8880.0,41.28818458922477,0.0,0.4755013997268166,Poca actividad,"MONTERREY,NX → MONTERREY,NX","MONTERREY,NX → MONTERREY,NX"
2082,965692.4400000001,19002543.6030858,19.674114549999985,341140,11134.73,55.73570479300522,0.0,0.35325947047902745,Poca actividad,"TECAMAC,EM → IZTAPALAPA,DF","TECAMAC,EM → IZTAPALAPA,DF"
2083,4400.0,86724.475,19.76604750000005,440,4575.17,207.49919318181819,0.0,0.1,Poca actividad,"TUXTLA GUTIERREZ,CH → TUXTLA GUTIERREZ,CH","TUXTLA GUTIERREZ,CH → TUXTLA GUTIERREZ,CH"
2084,657594.68,13016113.535358,19.781601650000002,1746400,18450.0,7.463675867703849,0.0,2.6557392465522986,Actividad media,"TLAJOMULCO DE ZUNI,JA/Mex → VILLA DE TEZONTEPE,HG","TLAJOMULCO DE ZUNI,JA/Mex → VILLA DE TEZONTEPE,HG"
2085,401121.33,7976358.831047,19.845957333333327,715770,58437.26,11.22538817084678,0.0,1.78442268328139,Poca actividad,"TLAJOMULCO DE ZUNI,JA/Mex → VILLA DE TEZONTEPE,HG","TLAJOMULCO DE ZUNI,JA/Mex → VILLA DE TEZONTEPE,HG"
2086,1360622.83,26664341.596298,19.578448647058817,1513850,12664.25,17.621961123161476,0.0,1.1126154630229157,Actividad media,"CUAUTITLAN IZCALLI,EM → QUERETARO,QA","CUAUTITLAN IZCALLI,EM → QUERETARO,QA"
2087,509085.2,10032977.788392,19.651866818181784,532400,79142.84,18.99346474153268,0.0,1.04579744215703,Poca actividad,"TULTEPEC,EM → PUEBLA,PU","TULTEPEC,EM → PUEBLA,PU"
2088,2304163.68,45122103.392016,19.60414936,1090775,7210.51,41.37362325137265,0.0,0.4733930186765204,Actividad media,"CUAUTITLAN IZCALLI,EM → CUAUTITLAN IZCALLI,EM","CUAUTITLAN IZCALLI,EM → CUAUTITLAN IZCALLI,EM"
2089,130748.8,2622682.828032,20.19931425,256656,3139.5,10.23090178305592,0.0,1.9629702146405932,Poca actividad,"CUAUTITLAN IZCALLI,EM/Mex → VILLAHERMOSA,TA/","CUAUTITLAN IZCALLI,EM/Mex → VILLAHERMOSA,TA/"
2090,93208.05,1840606.962987,19.75143399999998,51300,11880.52,36.11086711475633,0.0,0.5503816462204713,Poca actividad,"CUAUTITLAN IZCALLI,EM → CUAUTITLAN IZCALLI,EM","CUAUTITLAN IZCALLI,EM → CUAUTITLAN IZCALLI,EM"
2091,110546.24,2209581.870176,20.418367857142858,178206,100.0,12.399593000101007,0.0,1.6120494012279385,Poca actividad,"CUAUTITLAN IZCALLI,EM/Mex → LEON,GJ","CUAUTITLAN IZCALLI,EM/Mex → LEON,GJ"
2092,78227.46,1543257.13644,19.624564222222244,134640,22564.010000000002,11.629687659239453,0.0,1.7211347524258105,Poca actividad,"JILOTEPEC,EM → LA PAZ,BS/","JILOTEPEC,EM → LA PAZ,BS/"
2093,100561.56,1976906.08834,19.694769999999988,53515,2414.29,36.98627260282164,0.0,0.532161593356348,Poca actividad,"TLALNEPANTLA,EM → CUAUTITLAN IZCALLI,EM","TLALNEPANTLA,EM → CUAUTITLAN IZCALLI,EM"
2094,34901.88,679926.21762,19.4760475,30940,15674.12,22.482234570782158,0.0,0.8864851979320313,Poca actividad,"SAN LUIS POTOSI,SL → SAN NICOLAS DE LOS,NX","SAN LUIS POTOSI,SL → SAN NICOLAS DE LOS,NX"
2095,64643.8,1276951.15036,19.761836000000002,80400,19429.65,16.1241393079602,0.0,1.2437387653572345,Poca actividad,"CUAUTITLAN IZCALLI,EM → QUERETARO,QA","CUAUTITLAN IZCALLI,EM → QUERETARO,QA"
2096,2912.0,57207.99602,19.706126666666666,3246,9417.48,20.525408508934074,0.0,1.1146978021978022,Poca actividad,"SAN LUIS POTOSI,SL → SAN NICOLAS DE LOS,NX","SAN LUIS POTOSI,SL → SAN NICOLAS DE LOS,NX"
2097,84606.4,1664734.1822,19.66891888888889,125244,12817.2,13.394265451438791,0.0,1.4803135460201593,Poca actividad,"SAN LUIS POTOSI,SL → SAN NICOLAS DE LOS,NX","SAN LUIS POTOSI,SL → SAN NICOLAS DE LOS,NX"
2098,3625.0,71173.93875,19.63419,2912,17717.28,30.525830614697803,0.0,0.8033103448275862,Poca actividad,"SAN LUIS POTOSI,SL → SAN NICOLAS DE LOS,NX","SAN LUIS POTOSI,SL → SAN NICOLAS DE LOS,NX"
2099,132403.88,2604302.7542,19.744128333333283,49584,14125.090000000002,52.80791876815101,0.0,0.37449053607794575,Poca actividad,"SAN MATEO ATENCO,EM → CUAUTITLAN IZCALLI,EM","SAN MATEO ATENCO,EM → CUAUTITLAN IZCALLI,EM"
2101,96209.12,1926355.42904,19.98074599999996,37015,22044.36,52.63811398189924,0.0,0.3847348359490244,Poca actividad,"CUAUTITLAN IZCALLI,EM → CUAUTITLAN IZCALLI,EM","CUAUTITLAN IZCALLI,EM → CUAUTITLAN IZCALLI,EM"
2103,284140.8,5597685.773136,19.76480899999999,157620,20606.59,35.64453979911179,0.0,0.5547249814176634,Poca actividad,"CUAUTITLAN IZCALLI,EM → CUAUTITLAN IZCALLI,EM","CUAUTITLAN IZCALLI,EM → CUAUTITLAN IZCALLI,EM"
2104,192748.28,3792666.842061,19.7074857142857,104587,15890.060000000001,36.41520363009743,0.0,0.5426092518179669,Poca actividad,"CUAUTITLAN IZCALLI,EM → CUAUTITLAN IZCALLI,EM","CUAUTITLAN IZCALLI,EM → CUAUTITLAN IZCALLI,EM"
2105,267585.57,5208860.3836311,19.484386874999984,240032,13782.65,21.75811155858844,0.0,0.8970289391913024,Poca actividad,"CUAUTITLAN IZCALLI,EM → CUAUTITLAN IZCALLI,EM","CUAUTITLAN IZCALLI,EM → CUAUTITLAN IZCALLI,EM"
2108,38479.2,754508.802384,19.65946,38916,8505.7,19.60670424462946,0.0,1.0113515873510885,Poca actividad,"CUAUTITLAN IZCALLI,EM → QUERETARO,QA","CUAUTITLAN IZCALLI,EM → QUERETARO,QA"
2113,5796.0,113841.95964,19.722095,8900,25719.58,15.681071869662922,0.0,1.5355417529330573,Poca actividad,"APASEO EL ALTO,GJ → APASEO EL ALTO,GJ","APASEO EL ALTO,GJ → APASEO EL ALTO,GJ"
2115,13792.0,270794.74848,19.63419,14384,9367.1,19.477325394883202,0.0,1.04292343387471,Poca actividad,"APASEO EL ALTO,GJ → TLALNEPANTLA,EM/","APASEO EL ALTO,GJ → TLALNEPANTLA,EM/"
2117,11292.0,221709.27347999997,19.63419,7699,9636.88,30.04885744642161,0.0,0.6818101310662416,Poca actividad,"APASEO EL ALTO,GJ → TLALNEPANTLA,EM/","APASEO EL ALTO,GJ → TLALNEPANTLA,EM/"
2137,2449.2599999999998,48490.424988,19.79799,13164,21564.03,5.321669324521422,0.0,5.3746845986134595,Poca actividad,"APASEO EL ALTO,GJ → APASEO EL ALTO,GJ","APASEO EL ALTO,GJ → APASEO EL ALTO,GJ"
308,3018318.55,61070421.3593825,20.50162072131148,4330756,11035.97,14.104109612590157,0.0,1.434824034726222,Alta actividad,"APASEO EL ALTO,GJ → TLALNEPANTLA,EM/","APASEO EL ALTO,GJ → TLALNEPANTLA,EM/"
309,3226453.08,65662412.318466,20.629931972602733,5767073,15782.67,11.38847990799943,0.0,1.787434330208825,Alta actividad,"TLALNEPANTLA,EM/ → APASEO EL ALTO,GJ","TLALNEPANTLA,EM/ → APASEO EL ALTO,GJ"
DC01,119011.85,2861126.51938,24.581167999999998,2750,106421.26,1091.9668288654545,35361.0,0.02310694271200725,Poca actividad,"TULTITLAN,EM → TULTITLAN,EM","TULTITLAN,EM → TULTITLAN,EM"
DC02,1239.52,24087.69628,19.433084,0,81901.66,0.0,16569.0,0.0,Poca actividad,"TULTITLAN,EM → TULTITLAN,EM","TULTITLAN,EM → TULTITLAN,EM"
DC04,11298.0,218873.21652000002,19.37274,0,77044.37000000001,0.0,1152.0,0.0,Poca actividad,"TULTITLAN,EM → TULTITLAN,EM","TULTITLAN,EM → TULTITLAN,EM"
DC05,665.69,12936.40969,19.433084,0,99431.19,0.0,1051.0,0.0,Poca actividad,"TULTITLAN,EM → TULTITLAN,EM","TULTITLAN,EM → TULTITLAN,EM"
DC07,5848.52,114286.7828,19.510001285714313,2128,22191.06,64.13432462406016,0.0,0.3638527353928857,Poca actividad,"TLALNEPANTLA,EM/ → ATITALAQUIA,HG/Mex","TLALNEPANTLA,EM/ → ATITALAQUIA,HG/Mex"
DC08,25346.56,501979.868096,19.807615,6800,47194.41999999999,80.9619541317647,1367.0,0.26828098171901826,Poca actividad,"PESQUERIA,NX → PESQUERIA,NX","PESQUERIA,NX → PESQUERIA,NX"
TT01,227610.66,5822381.5636,25.587647058823528,146421,19455.64,39.89753658013536,0.0,0.6432958807816822,Poca actividad,"TLALNEPANTLA,EM/ → APASEO EL ALTO,GJ","TLALNEPANTLA,EM/ → APASEO EL ALTO,GJ"
TT02,2754.76,70508.1924,25.836250000000007,0,5792.96,0.0,0.0,0.0,Poca actividad,"APASEO EL ALTO,GJ → APASEO EL ALTO,GJ","APASEO EL ALTO,GJ → APASEO EL ALTO,GJ"
